"lat","lon","param","floweringTime","freshWeightAtFlowering","leafNumberAtFlowering","hasEmerged","eme","growingTime","baseFloweringTime","baseFreshWeightAtFlowering","baseLeafNumberAtFlowering","baseHasEmerged","baseEme","baseParam","baseGrowingTime","floweringTimeSens","growingTimeSens","leafNumberAtFloweringSens","rosetteWeight","baseRosetteWeight","rosetteWeightSens"
39.75,-4.5,172,2232,41.237075,25,1,193,2039,2232,41.241862,25,1,193,0,2039,0,0,0,0.020555,0.020557,-1.99999999999853e-06
39.75,-4.5,173,2256,44.162935,25,1,193,2063,2232,41.241862,25,1,193,0,2039,24,24,0,0.020553,0.020557,-4.00000000000053e-06
39.75,-4.5,174,2232,41.241159,25,1,193,2039,2232,41.241862,25,1,193,0,2039,0,0,0,0.020556,0.020557,-9.99999999997531e-07
39.75,-4.5,175,2232,41.246362,25,1,193,2039,2232,41.241862,25,1,193,0,2039,0,0,0,0.020558,0.020557,1.000000000001e-06
39.75,-4.5,176,2232,41.228605,25,1,193,2039,2232,41.241862,25,1,193,0,2039,0,0,0,0.020552,0.020557,-4.99999999999806e-06
39.75,-4.5,177,2232,41.241829,25,1,193,2039,2232,41.241862,25,1,193,0,2039,0,0,0,0.020557,0.020557,0
39.75,-4.5,178,2232,41.240395,25,1,193,2039,2232,41.241862,25,1,193,0,2039,0,0,0,0.020556,0.020557,-9.99999999997531e-07
39.75,-4.5,179,2232,41.236397,25,1,193,2039,2232,41.241862,25,1,193,0,2039,0,0,0,0.020555,0.020557,-1.99999999999853e-06
39.75,-4.5,18,2232,41.241862,25,1,193,2039,2232,41.241862,25,1,193,0,2039,0,0,0,0.020557,0.020557,0
39.75,-4.5,180,2256,44.163382,25,1,193,2063,2232,41.241862,25,1,193,0,2039,24,24,0,0.020553,0.020557,-4.00000000000053e-06
39.75,-4.5,181,2232,41.235599,25,1,193,2039,2232,41.241862,25,1,193,0,2039,0,0,0,0.020555,0.020557,-1.99999999999853e-06
39.75,-4.5,182,2232,41.220131,25,1,193,2039,2232,41.241862,25,1,193,0,2039,0,0,0,0.02055,0.020557,-7.00000000000006e-06
39.75,-4.5,183,2232,41.227625,25,1,193,2039,2232,41.241862,25,1,193,0,2039,0,0,0,0.020552,0.020557,-4.99999999999806e-06
39.75,-4.5,184,2232,41.244139,25,1,193,2039,2232,41.241862,25,1,193,0,2039,0,0,0,0.020557,0.020557,0
39.75,-4.5,185,2208,38.668164,25,1,193,2015,2232,41.241862,25,1,193,0,2039,-24,-24,0,0.020555,0.020557,-1.99999999999853e-06
39.75,-4.5,186,2232,41.228851,25,1,193,2039,2232,41.241862,25,1,193,0,2039,0,0,0,0.020552,0.020557,-4.99999999999806e-06
39.75,-4.5,187,2232,41.26621,25,1,193,2039,2232,41.241862,25,1,193,0,2039,0,0,0,0.020563,0.020557,6.00000000000253e-06
39.75,-4.5,188,2232,41.231648,25,1,193,2039,2232,41.241862,25,1,193,0,2039,0,0,0,0.020554,0.020557,-2.99999999999953e-06
39.75,-4.5,189,2232,41.228447,25,1,193,2039,2232,41.241862,25,1,193,0,2039,0,0,0,0.020553,0.020557,-4.00000000000053e-06
39.75,-4.5,19,2232,42.090204,25,1,195,2037,2232,41.241862,25,1,193,0,2039,0,-2,0,0.021503,0.020557,0.000946000000000002
39.75,-4.5,190,2232,41.241079,25,1,193,2039,2232,41.241862,25,1,193,0,2039,0,0,0,0.020556,0.020557,-9.99999999997531e-07
39.75,-4.5,191,2256,44.144518,25,1,193,2063,2232,41.241862,25,1,193,0,2039,24,24,0,0.020547,0.020557,-9.99999999999959e-06
39.75,-4.5,192,2232,41.236188,25,1,193,2039,2232,41.241862,25,1,193,0,2039,0,0,0,0.020555,0.020557,-1.99999999999853e-06
39.75,-4.5,193,2232,41.241862,25,1,193,2039,2232,41.241862,25,1,193,0,2039,0,0,0,0.020557,0.020557,0
39.75,-4.5,194,2232,41.241862,25,1,193,2039,2232,41.241862,25,1,193,0,2039,0,0,0,0.020557,0.020557,0
39.75,-4.5,195,2232,41.241862,25,1,193,2039,2232,41.241862,25,1,193,0,2039,0,0,0,0.020557,0.020557,0
39.75,-4.5,196,2232,41.241862,25,1,193,2039,2232,41.241862,25,1,193,0,2039,0,0,0,0.020557,0.020557,0
39.75,-4.5,197,2232,41.384239,25,1,193,2039,2232,41.241862,25,1,193,0,2039,0,0,0,0.020598,0.020557,4.10000000000028e-05
39.75,-4.5,198,2232,41.224082,25,1,193,2039,2232,41.241862,25,1,193,0,2039,0,0,0,0.020552,0.020557,-4.99999999999806e-06
39.75,-4.5,199,2232,41.102033,25,1,193,2039,2232,41.241862,25,1,193,0,2039,0,0,0,0.020516,0.020557,-4.09999999999994e-05
39.75,-4.5,2,2232,41.241862,25,1,193,2039,2232,41.241862,25,1,193,0,2039,0,0,0,0.020557,0.020557,0
39.75,-4.5,20,2232,41.73277,25,1,193,2039,2232,41.241862,25,1,193,0,2039,0,0,0,0.020558,0.020557,1.000000000001e-06
39.75,-4.5,200,2232,41.381442,25,1,193,2039,2232,41.241862,25,1,193,0,2039,0,0,0,0.020597,0.020557,4.00000000000018e-05
39.75,-4.5,201,2232,41.102019,25,1,193,2039,2232,41.241862,25,1,193,0,2039,0,0,0,0.020516,0.020557,-4.09999999999994e-05
39.75,-4.5,202,2232,41.143826,25,1,193,2039,2232,41.241862,25,1,193,0,2039,0,0,0,0.020528,0.020557,-2.89999999999978e-05
39.75,-4.5,203,2232,41.094217,25,1,193,2039,2232,41.241862,25,1,193,0,2039,0,0,0,0.020513,0.020557,-4.39999999999989e-05
39.75,-4.5,204,2232,41.300015,25,1,193,2039,2232,41.241862,25,1,193,0,2039,0,0,0,0.020574,0.020557,1.69999999999997e-05
39.75,-4.5,205,2232,41.487245,25,1,193,2039,2232,41.241862,25,1,193,0,2039,0,0,0,0.020628,0.020557,7.10000000000016e-05
39.75,-4.5,206,2232,41.352733,25,1,193,2039,2232,41.241862,25,1,193,0,2039,0,0,0,0.02059,0.020557,3.30000000000018e-05
39.75,-4.5,207,2232,41.241508,25,1,193,2039,2232,41.241862,25,1,193,0,2039,0,0,0,0.020557,0.020557,0
39.75,-4.5,21,2232,41.296622,25,1,193,2039,2232,41.241862,25,1,193,0,2039,0,0,0,0.020597,0.020557,4.00000000000018e-05
39.75,-4.5,22,2232,41.124814,25,1,193,2039,2232,41.241862,25,1,193,0,2039,0,0,0,0.020539,0.020557,-1.79999999999972e-05
39.75,-4.5,23,2232,40.744109,25,1,193,2039,2232,41.241862,25,1,193,0,2039,0,0,0,0.020556,0.020557,-9.99999999997531e-07
39.75,-4.5,24,2232,42.553669,25,1,193,2039,2232,41.241862,25,1,193,0,2039,0,0,0,0.020567,0.020557,9.99999999999959e-06
39.75,-4.5,25,2232,40.275515,25,1,193,2039,2232,41.241862,25,1,193,0,2039,0,0,0,0.020551,0.020557,-5.99999999999906e-06
39.75,-4.5,26,2232,41.241862,25,1,193,2039,2232,41.241862,25,1,193,0,2039,0,0,0,0.020557,0.020557,0
39.75,-4.5,27,2232,41.278561,25,1,193,2039,2232,41.241862,25,1,193,0,2039,0,0,0,0.020558,0.020557,1.000000000001e-06
39.75,-4.5,28,2232,41.480688,25,1,193,2039,2232,41.241862,25,1,193,0,2039,0,0,0,0.020573,0.020557,1.60000000000021e-05
39.75,-4.5,29,2232,41.241862,25,1,193,2039,2232,41.241862,25,1,193,0,2039,0,0,0,0.020557,0.020557,0
39.75,-4.5,3,2232,41.241862,25,1,193,2039,2232,41.241862,25,1,193,0,2039,0,0,0,0.020557,0.020557,0
39.75,-4.5,30,2232,37.993804,25,1,193,2039,2232,41.241862,25,1,193,0,2039,0,0,0,0.019979,0.020557,-0.000577999999999999
39.75,-4.5,31,2232,40.744109,25,1,193,2039,2232,41.241862,25,1,193,0,2039,0,0,0,0.020556,0.020557,-9.99999999997531e-07
39.75,-4.5,32,2232,41.241862,25,1,193,2039,2232,41.241862,25,1,193,0,2039,0,0,0,0.020557,0.020557,0
39.75,-4.5,33,2232,41.654281,25,1,193,2039,2232,41.241862,25,1,193,0,2039,0,0,0,0.020762,0.020557,0.000205
39.75,-4.5,34,2232,41.281761,25,1,193,2039,2232,41.241862,25,1,193,0,2039,0,0,0,0.020577,0.020557,2.00000000000027e-05
39.75,-4.5,35,2232,41.27046,25,1,193,2039,2232,41.241862,25,1,193,0,2039,0,0,0,0.020571,0.020557,1.40000000000001e-05
39.75,-4.5,36,2232,41.285136,25,1,193,2039,2232,41.241862,25,1,193,0,2039,0,0,0,0.020557,0.020557,0
39.75,-4.5,37,2232,41.241862,25,1,193,2039,2232,41.241862,25,1,193,0,2039,0,0,0,0.020557,0.020557,0
39.75,-4.5,38,2232,45.687303,25,1,193,2039,2232,41.241862,25,1,193,0,2039,0,0,0,0.021188,0.020557,0.000631
39.75,-4.5,39,2232,44.057601,25,1,193,2039,2232,41.241862,25,1,193,0,2039,0,0,0,0.020813,0.020557,0.000256000000000003
39.75,-4.5,4,2232,41.241862,25,1,193,2039,2232,41.241862,25,1,193,0,2039,0,0,0,0.020557,0.020557,0
39.75,-4.5,40,2232,43.620693,25,1,193,2039,2232,41.241862,25,1,193,0,2039,0,0,0,0.020835,0.020557,0.000278
39.75,-4.5,41,2232,39.164577,25,1,193,2039,2232,41.241862,25,1,193,0,2039,0,0,0,0.02022,0.020557,-0.000337
39.75,-4.5,42,2232,40.350951,25,1,193,2039,2232,41.241862,25,1,193,0,2039,0,0,0,0.020458,0.020557,-9.89999999999984e-05
39.75,-4.5,43,2232,42.561902,25,1,193,2039,2232,41.241862,25,1,193,0,2039,0,0,0,0.020752,0.020557,0.000195000000000001
39.75,-4.5,44,2232,36.589746,25,1,193,2039,2232,41.241862,25,1,193,0,2039,0,0,0,0.020031,0.020557,-0.000525999999999999
39.75,-4.5,45,2232,39.949412,25,1,193,2039,2232,41.241862,25,1,193,0,2039,0,0,0,0.020362,0.020557,-0.000194999999999997
39.75,-4.5,46,2232,40.40947,25,1,193,2039,2232,41.241862,25,1,193,0,2039,0,0,0,0.020428,0.020557,-0.000128999999999997
39.75,-4.5,47,2232,41.803419,25,1,193,2039,2232,41.241862,25,1,193,0,2039,0,0,0,0.020624,0.020557,6.70000000000011e-05
39.75,-4.5,48,2232,41.084188,25,1,193,2039,2232,41.241862,25,1,193,0,2039,0,0,0,0.020542,0.020557,-1.49999999999977e-05
39.75,-4.5,49,2232,43.922566,25,1,193,2039,2232,41.241862,25,1,193,0,2039,0,0,0,0.020974,0.020557,0.000417000000000001
39.75,-4.5,5,2232,41.241862,25,1,193,2039,2232,41.241862,25,1,193,0,2039,0,0,0,0.020557,0.020557,0
39.75,-4.5,50,2232,41.080055,25,1,193,2039,2232,41.241862,25,1,193,0,2039,0,0,0,0.020532,0.020557,-2.49999999999972e-05
39.75,-4.5,51,2232,40.785466,25,1,193,2039,2232,41.241862,25,1,193,0,2039,0,0,0,0.020472,0.020557,-8.49999999999983e-05
39.75,-4.5,52,2232,42.184903,25,1,193,2039,2232,41.241862,25,1,193,0,2039,0,0,0,0.020718,0.020557,0.000161000000000001
39.75,-4.5,53,2232,41.241862,25,1,193,2039,2232,41.241862,25,1,193,0,2039,0,0,0,0.020557,0.020557,0
39.75,-4.5,54,2232,41.132036,25,1,193,2039,2232,41.241862,25,1,193,0,2039,0,0,0,0.020539,0.020557,-1.79999999999972e-05
39.75,-4.5,55,2232,41.518533,25,1,193,2039,2232,41.241862,25,1,193,0,2039,0,0,0,0.020607,0.020557,5.00000000000014e-05
39.75,-4.5,56,2232,42.141882,25,1,193,2039,2232,41.241862,25,1,193,0,2039,0,0,0,0.020676,0.020557,0.000119000000000001
39.75,-4.5,57,2232,40.874174,25,1,193,2039,2232,41.241862,25,1,193,0,2039,0,0,0,0.020455,0.020557,-0.000101999999999998
39.75,-4.5,58,2232,40.517446,25,1,193,2039,2232,41.241862,25,1,193,0,2039,0,0,0,0.020443,0.020557,-0.000114
39.75,-4.5,59,2232,46.426486,25,1,193,2039,2232,41.241862,25,1,193,0,2039,0,0,0,0.02129,0.020557,0.000733000000000001
39.75,-4.5,6,2232,41.241862,25,1,193,2039,2232,41.241862,25,1,193,0,2039,0,0,0,0.020557,0.020557,0
39.75,-4.5,60,2232,41.241862,25,1,193,2039,2232,41.241862,25,1,193,0,2039,0,0,0,0.020557,0.020557,0
39.75,-4.5,61,2232,41.243506,25,1,193,2039,2232,41.241862,25,1,193,0,2039,0,0,0,0.020557,0.020557,0
39.75,-4.5,62,2232,41.012875,25,1,193,2039,2232,41.241862,25,1,193,0,2039,0,0,0,0.020516,0.020557,-4.09999999999994e-05
39.75,-4.5,63,2232,42.040733,25,1,193,2039,2232,41.241862,25,1,193,0,2039,0,0,0,0.020859,0.020557,0.000302
39.75,-4.5,64,2232,40.30114,25,1,193,2039,2232,41.241862,25,1,193,0,2039,0,0,0,0.020415,0.020557,-0.000142
39.75,-4.5,65,2232,41.036867,25,1,193,2039,2232,41.241862,25,1,193,0,2039,0,0,0,0.020532,0.020557,-2.49999999999972e-05
39.75,-4.5,66,2232,40.942675,25,1,193,2039,2232,41.241862,25,1,193,0,2039,0,0,0,0.020531,0.020557,-2.59999999999982e-05
39.75,-4.5,67,2232,40.703339,25,1,193,2039,2232,41.241862,25,1,193,0,2039,0,0,0,0.020557,0.020557,0
39.75,-4.5,68,2232,41.241862,25,1,193,2039,2232,41.241862,25,1,193,0,2039,0,0,0,0.020557,0.020557,0
39.75,-4.5,69,2232,41.241862,25,1,193,2039,2232,41.241862,25,1,193,0,2039,0,0,0,0.020557,0.020557,0
39.75,-4.5,7,2232,41.241862,25,1,193,2039,2232,41.241862,25,1,193,0,2039,0,0,0,0.020557,0.020557,0
39.75,-4.5,70,2232,41.241862,25,1,193,2039,2232,41.241862,25,1,193,0,2039,0,0,0,0.020557,0.020557,0
39.75,-4.5,71,2232,44.918042,25,1,193,2039,2232,41.241862,25,1,193,0,2039,0,0,0,0.020943,0.020557,0.000386000000000001
39.75,-4.5,72,2232,39.386178,25,1,193,2039,2232,41.241862,25,1,193,0,2039,0,0,0,0.020468,0.020557,-8.89999999999988e-05
39.75,-4.5,73,2232,41.241862,25,1,193,2039,2232,41.241862,25,1,193,0,2039,0,0,0,0.020557,0.020557,0
39.75,-4.5,74,2232,41.241862,25,1,193,2039,2232,41.241862,25,1,193,0,2039,0,0,0,0.020557,0.020557,0
39.75,-4.5,75,2232,41.241862,25,1,193,2039,2232,41.241862,25,1,193,0,2039,0,0,0,0.020557,0.020557,0
39.75,-4.5,76,2232,41.241862,25,1,193,2039,2232,41.241862,25,1,193,0,2039,0,0,0,0.020557,0.020557,0
